Employee_ID,Question_ID,Selected_Value,Value_Order
3647,101,Balance (Home/Work),3
3647,101,Commitment,4
3647,101,Continuous Improvement,5
3647,101,Continuous Learning,6
3647,101,Excellence,7
3647,101,Empowerment,8
3647,101,Patience,9
3647,101,Power,10
3647,102,Vision,1
3647,102,Safety,2
3647,102,Long-Term Perspective,3
3647,102,Global Thinking,4
3647,102,Brand Image,5
3647,102,Digital Connectivity,6
3647,102,Quality,7
3647,102,Profit,8
3647,102,Power,9
3647,102,Risk-Taking,10
3647,103,Equality,1
3647,103,Job Security,2
3647,103,Personal Growth,3
3647,103,Professional Growth,4
3647,103,Employee Engagement,5
3647,103,Digital Connectivity,6
3647,103,Conflict Resolution,7
3647,103,Continuous Learning,8
3647,103,Organisational Growth,9
3647,103,Long-Term Perspective,10
1817,101,Bureaucracy,1
1817,101,Ease With Uncertainty,2
1817,101,Ethics,3
1817,101,Integrity,4
1817,101,Long Hours,5
1817,101,Transparency,6
1817,101,Recognition,7
1817,101,Perseverance,8
1817,101,Decisiveness,9
1817,101,Compassion,10
1817,102,Blame,1
1817,102,Commitment,2
1817,102,Continuous Improvement,3
1817,102,Decisiveness,4
1817,102,Ethics,5
1817,102,Hierarchy,6
1817,102,Integrity,7
1817,102,Innovation,8
1817,102,Patience,9
1817,102,Recognition,10
1817,103,Bullying,1
1817,103,Bureaucracy,2
1817,103,Conflict Resolution,3
1817,103,Digital Connectivity,4
1817,103,Ethics,5
1817,103,Hierarchy,6
1817,103,Global Thinking,7
1817,103,Equality,8
1817,103,Innovation,9
1817,103,Integrity,10
2493,101,Achievement,1
2493,101,Ambition,2
2493,101,Balance (Home/Work),3
2493,101,Coaching/ Mentoring,4
2493,101,Commitment,5
2493,101,Excellence,6
2493,101,Organisational Growth,7
2493,101,Risk-Taking,8
2493,101,Transparency,9
2493,101,Team Work,10
2493,102,Achievement,1
2493,102,Employee Engagement,2
2493,102,Cost Reduction,3
2493,102,Commitment,4
2493,102,Professional Growth,5
2493,102,Safety,6
2493,102,Information Sharing,7
2493,102,Innovation,8
2493,102,Team Work,9
2493,102,Sustainability,10
2493,103,Excellence,1
2493,103,Inclusiveness,2
2493,103,Innovation,3
2493,103,Customer Satisfaction,4
2493,103,Accountability,5
2493,103,Bureaucracy,6
2493,103,Ambition,7
2493,103,Balance (Home/Work),8
2493,103,Coaching/ Mentoring,9
2493,103,Continuous Improvement,10
2895,101,Accountability,1
2895,101,Achievement,2
2895,101,Commitment,3
2895,101,Customer Satisfaction,4
2895,101,Excellence,5
2895,101,Ethics,6
2895,101,Empowerment,7
2895,101,Financial Stability,8
2895,101,Integrity,9
2895,101,Innovation,10
2895,102,Accountability,1
2895,102,Achievement,2
2895,102,Continuous Learning,3
2895,102,Commitment,4
2895,102,Efficiency,5
2895,102,Excellence,6
2895,102,Ethics,7
2895,102,Empowerment,8
2895,102,Financial Stability,9
2895,102,Innovation,10
2895,103,Accountability,1
2895,103,Achievement,2
2895,103,Commitment,3
2895,103,Customer Satisfaction,4
2895,103,Ethics,5
2895,103,Excellence,6
2895,103,Efficiency,7
2895,103,Leadership Development,8
2895,103,Integrity,9
2895,103,Innovation,10
1023,101,Accountability,1
1023,101,Continuous Improvement,2
1023,101,Continuous Learning,3
1023,101,Customer Satisfaction,4
1023,101,Efficiency,5
1023,101,Employee Engagement,6
1023,101,Empowerment,7
1023,101,Integrity,8
1023,101,Job Security,9
1023,101,Long-Term Perspective,10
1023,102,Financial Stability,1
1023,102,Long-Term Perspective,2
1023,102,Team Work,3
1023,102,Making A Difference,4
1023,102,Innovation,5
1023,102,Mission Focus,6
1023,102,Risk-Taking,7
1023,102,Job Security,8
1023,102,Excellence,9
1023,102,Efficiency,10
1023,103,Commitment,1
1023,103,Customer Satisfaction,2
1023,103,Employee Engagement,3
1023,103,Empowerment,4
1023,103,Job Security,5
1023,103,Leadership Development,6
1023,103,Long-Term Perspective,7
1023,103,Personal Growth,8
1023,103,Power,9
1023,103,Professional Growth,10
3557,101,Achievement,1
3557,101,Decisiveness,2
3557,101,Empowerment,3
3557,101,Excellence,4
3557,101,Long-Term Perspective,5
3557,101,Integrity,6
3557,101,Perseverance,7
3557,101,Reliability,8
3557,101,Risk-Taking,9
3557,101,Organisational Growth,10
3557,102,Cost Reduction,1
3557,102,Efficiency,2
3557,102,Continuous Learning,3
3557,102,Financial Stability,4
3557,102,Risk-Taking,5
3557,102,Continuous Improvement,6
3557,102,Leadership Development,7
3557,102,Information Sharing,8
3557,102,Decisiveness,9
3557,102,Commitment,10
3557,103,Brand Image,1
3557,103,Compassion,2
3557,103,Customer Satisfaction,3
3557,103,Digital Connectivity,4
3557,103,Employee Engagement,5
3557,103,Excellence,6
3557,103,Leadership Development,7
3557,103,Long-Term Perspective,8
3557,103,Professional Growth,9
3557,103,Team Work,10
673,101,Making A Difference,1
673,101,Accountability,2
673,101,Continuous Learning,3
673,101,Cost Reduction,4
673,101,Ethics,5
673,101,Leadership Development,6
673,101,Personal Growth,7
673,101,Risk-Taking,8
673,101,Reliability,9
673,101,Team Work,10
673,102,Achievement,1
673,102,Commitment,2
673,102,Community Involvement,3
673,102,Customer Satisfaction,4
673,102,Empowerment,5
673,102,Global Thinking,6
673,102,Innovation,7
673,102,Organisational Growth,8
673,102,Quality,9
673,102,Trust,10
673,103,Balance (Home/Work),1
673,103,Brand Image,2
673,103,Continuous Improvement,3
673,103,Employee Engagement,4
673,103,Empowerment,5
673,103,Global Thinking,6
673,103,Information Sharing,7
673,103,Organisational Growth,8
673,103,Personal Growth,9
673,103,Safety,10
1129,101,Team Work,1
1129,101,Accountability,2
1129,101,Cost Reduction,3
1129,101,Long-Term Perspective,4
1129,101,Professional Growth,5
1129,101,Well-Being (Physical/ Emotional/ Mental/ Spiritual),6
1129,101,Reliability,7
1129,101,Organisational Growth,8
1129,101,Leadership Development,9
1129,101,Ethics,10
1129,102,Team Work,1
1129,102,Safety,2
1129,102,Reliability,3
1129,102,Vision,4
1129,102,Organisational Growth,5
1129,102,Quality,6
1129,102,Continuous Improvement,7
1129,102,Efficiency,8
1129,102,Equality,9
1129,102,Global Thinking,10
1129,103,Reliability,1
1129,103,Transparency,2
1129,103,Risk-Taking,3
1129,103,Organisational Growth,4
1129,103,Quality,5
1129,103,Profit,6
1129,103,Efficiency,7
1129,103,Digital Connectivity,8
1129,103,Customer Satisfaction,9
1129,103,Coaching/ Mentoring,10
3071,101,Accountability,1
3071,101,Brand Image,2
3071,101,Community Involvement,3
3071,101,Customer Satisfaction,4
3071,101,Empowerment,5
3071,101,Financial Stability,6
3071,101,Information Sharing,7
3071,101,Long-Term Perspective,8
3071,101,Recognition,9
3071,101,Sustainability,10
3071,102,Accountability,1
3071,102,Achievement,2
3071,102,Adaptability,3
3071,102,Ambition,4
3071,102,Balance (Home/Work),5
3071,102,Commitment,6
3071,102,Cost Reduction,7
3071,102,Employee Engagement,8
3071,102,Brand Image,9
3071,102,Customer Satisfaction,10
3071,103,Accountability,1
3071,103,Achievement,2
3071,103,Brand Image,3
3071,103,Ambition,4
3071,103,Commitment,5
3071,103,Cost Reduction,6
3071,103,Excellence,7
3071,103,Long-Term Perspective,8
3071,103,Sustainability,9
3071,103,Team Work,10
3572,101,Accountability,1
3572,101,Adaptability,2
3572,101,Commitment,3
3572,101,Continuous Learning,4
3572,101,Ease With Uncertainty,5
3572,101,Efficiency,6
3572,101,Integrity,7
3572,101,Innovation,8
3572,101,Making A Difference,9
3572,101,Risk-Taking,10
3572,102,Accountability,1
3572,102,Empowerment,2
3572,102,Equality,3
3572,102,Ethics,4
3572,102,Recognition,5
3572,102,Reliability,6
3572,102,Risk-Taking,7
3572,102,Vision,8
3572,102,Efficiency,9
3572,102,Ease With Uncertainty,10
3572,103,Innovation,1
3572,103,Global Thinking,2
3572,103,Balance (Home/Work),3
3572,103,Adaptability,4
3572,103,Continuous Improvement,5
3572,103,Risk-Taking,6
3572,103,Transparency,7
3572,103,Team Work,8
3572,103,Vision,9
3572,103,Quality,10
731,101,Adaptability,1
731,101,Patience,2
731,101,Quality,3
731,101,Vision,4
731,101,Trust,5
731,101,Transparency,6
731,101,Risk-Taking,7
731,101,Ethics,8
731,101,Equality,9
731,101,Compassion,10
731,102,Long-Term Perspective,1
731,102,Information Sharing,2
731,102,Financial Stability,3
731,102,Empowerment,4
731,102,Equality,5
731,102,Conflict Resolution,6
731,102,Adaptability,7
731,102,Ambition,8
731,102,Balance (Home/Work),9
731,102,Commitment,10
731,103,Excellence,1
731,103,Job Security,2
731,103,Open Communication,3
731,103,Professional Growth,4
731,103,Safety,5
731,103,Transparency,6
731,103,Mission Focus,7
731,103,Integrity,8
731,103,Employee Engagement,9
731,103,Patience,10
1494,101,Safety,1
1494,101,Team Work,2
1494,101,Personal Growth,3
1494,101,Professional Growth,4
1494,101,Quality,5
1494,101,Efficiency,6
1494,101,Mission Focus,7
1494,101,Job Security,8
1494,101,Patience,9
1494,101,Equality,10
1494,102,Brand Image,1
1494,102,Bureaucracy,2
1494,102,Ambition,3
1494,102,Commitment,4
1494,102,Customer Satisfaction,5
1494,102,Quality,6
1494,102,Profit,7
1494,102,Trust,8
1494,102,Vision,9
1494,102,Sustainability,10
1494,103,Brand Image,1
1494,103,Achievement,2
1494,103,Ambition,3
1494,103,Balance (Home/Work),4
1494,103,Innovation,5
1494,103,Global Thinking,6
1494,103,Cost Reduction,7
1494,103,Continuous Improvement,8
1494,103,Risk-Taking,9
1494,103,Safety,10
3451,101,Accountability,1
3451,101,Commitment,2
3451,101,Efficiency,3
3451,101,Global Thinking,4
3451,101,Patience,5
3451,101,Risk-Taking,6
3451,101,Team Work,7
3451,101,Equality,8
3451,101,Cost Reduction,9
3451,101,Professional Growth,10
3451,102,Ambition,1
3451,102,Commitment,2
3451,102,Continuous Improvement,3
3451,102,Customer Satisfaction,4
3451,102,Fairness,5
3451,102,Global Thinking,6
3451,102,Leadership Development,7
3451,102,Job Security,8
3451,102,Quality,9
3451,102,Recognition,10
3451,103,Accountability,1
3451,103,Commitment,2
3451,103,Continuous Improvement,3
3451,103,Cost Reduction,4
3451,103,Equality,5
3451,103,Global Thinking,6
3451,103,Leadership Development,7
3451,103,Profit,8
3451,103,Risk-Taking,9
3451,103,Vision,10
3406,101,Continuous Learning,1
3406,101,Efficiency,2
3406,101,Ethics,3
3406,101,Integrity,4
3406,101,Leadership Development,5
3406,101,Team Work,6
3406,101,Safety,7
3406,101,Quality,8
3406,101,Achievement,9
3406,101,Job Security,10
3406,102,Influence,1
3406,102,Organisational Growth,2
3406,102,Recognition,3
3406,102,Safety,4
3406,102,Job Security,5
3406,102,Global Thinking,6
3406,102,Customer Satisfaction,7
3406,102,Cost Reduction,8
3406,102,Brand Image,9
3406,102,Adaptability,10
3406,103,Job Security,1
3406,103,Personal Growth,2
3406,103,Professional Growth,3
3406,103,Quality,4
3406,103,Safety,5
3406,103,Transparency,6
3406,103,Recognition,7
3406,103,Organisational Growth,8
3406,103,Information Sharing,9
3406,103,Brand Image,10
2926,101,Accountability,1
2926,101,Integrity,2
2926,101,Trust,3
2926,101,Leadership Development,4
2926,101,Commitment,5
2926,101,Long-Term Perspective,6
2926,101,Sustainability,7
2926,101,Team Work,8
2926,101,Transparency,9
2926,101,Patience,10
2926,102,Global Thinking,1
2926,102,Innovation,2
2926,102,Vision,3
2926,102,Cost Reduction,4
2926,102,Long Hours,5
2926,102,Long-Term Perspective,6
2926,102,Financial Stability,7
2926,102,Brand Image,8
2926,102,Sustainability,9
2926,102,Continuous Improvement,10
2926,103,Brand Image,1
2926,103,Customer Satisfaction,2
2926,103,Financial Stability,3
2926,103,Long-Term Perspective,4
2926,103,Sustainability,5
2926,103,Innovation,6
2926,103,Global Thinking,7
2926,103,Quality,8
2926,103,Cost Reduction,9
2926,103,Continuous Improvement,10
192,101,Ambition,1
192,101,Commitment,2
192,101,Continuous Learning,3
192,101,Efficiency,4
192,101,Excellence,5
192,101,Team Work,6
192,101,Risk-Taking,7
192,101,Quality,8
192,101,Innovation,9
192,101,Job Security,10
192,102,Brand Image,1
192,102,Customer Satisfaction,2
192,102,Ethics,3
192,102,Excellence,4
192,102,Job Security,5
192,102,Organisational Growth,6
192,102,Personal Growth,7
192,102,Safety,8
192,102,Trust,9
192,102,Vision,10
192,103,Brand Image,1
192,103,Excellence,2
192,103,Ethics,3
192,103,Vision,4
192,103,Trust,5
192,103,Safety,6
192,103,Reliability,7
192,103,Global Thinking,8
192,103,Innovation,9
192,103,Customer Satisfaction,10
496,101,Continuous Improvement,1
496,101,Continuous Learning,2
496,101,Leadership Development,3
496,101,Organisational Growth,4
496,101,Safety,5
496,101,Team Work,6
496,101,Accountability,7
496,101,Achievement,8
496,101,Balance (Home/Work),9
496,101,Excellence,10
496,102,Achievement,1
496,102,Brand Image,2
496,102,Continuous Learning,3
496,102,Continuous Improvement,4
496,102,Efficiency,5
496,102,Excellence,6
496,102,Empowerment,7
496,102,Global Thinking,8
496,102,Mission Focus,9
496,102,Quality,10
496,103,Ambition,1
496,103,Community Involvement,2
496,103,Employee Engagement,3
496,103,Efficiency,4
496,103,Financial Stability,5
496,103,Profit,6
496,103,Quality,7
496,103,Sustainability,8
496,103,Excellence,9
496,103,Fairness,10
2338,101,Accountability,1
2338,101,Adaptability,2
2338,101,Coaching/ Mentoring,3
2338,101,Commitment,4
2338,101,Ethics,5
2338,101,Integrity,6
2338,101,Reliability,7
2338,101,Sustainability,8
2338,101,Vision,9
2338,101,Continuous Improvement,10
2338,102,Global Thinking,1
2338,102,Financial Stability,2
2338,102,Customer Satisfaction,3
2338,102,Equality,4
2338,102,Hierarchy,5
2338,102,Innovation,6
2338,102,Excellence,7
2338,102,Organisational Growth,8
2338,102,Professional Growth,9
2338,102,Continuous Learning,10
2338,103,Job Security,1
2338,103,Leadership Development,2
2338,103,Personal Growth,3
2338,103,Recognition,4
2338,103,Profit,5
2338,103,Ethics,6
2338,103,Community Involvement,7
2338,103,Brand Image,8
2338,103,Employee Engagement,9
2338,103,Efficiency,10
524,101,Team Work,1
524,101,Sustainability,2
524,101,Employee Engagement,3
524,101,Accountability,4
524,101,Ethics,5
524,101,Continuous Learning,6
524,101,Coaching/ Mentoring,7
524,101,Customer Satisfaction,8
524,101,Innovation,9
524,101,Information Sharing,10
524,102,Accountability,1
524,102,Sustainability,2
524,102,Team Work,3
524,102,Transparency,4
524,102,Customer Satisfaction,5
524,102,Continuous Learning,6
524,102,Coaching/ Mentoring,7
524,102,Employee Engagement,8
524,102,Leadership Development,9
524,102,Information Sharing,10
524,103,Accountability,1
524,103,Sustainability,2
524,103,Team Work,3
524,103,Transparency,4
524,103,Continuous Learning,5
524,103,Coaching/ Mentoring,6
524,103,Balance (Home/Work),7
524,103,Leadership Development,8
524,103,Customer Satisfaction,9
524,103,Ethics,10
1357,101,Achievement,1
1357,101,Ethics,2
1357,101,Innovation,3
1357,101,Organisational Growth,4
1357,101,Quality,5
1357,101,Safety,6
1357,101,Team Work,7
1357,101,Vision,8
1357,101,Transparency,9
1357,101,Trust,10
1357,102,Ambition,1
1357,102,Brand Image,2
1357,102,Continuous Improvement,3
1357,102,Cost Reduction,4
1357,102,Customer Satisfaction,5
1357,102,Organisational Growth,6
1357,102,Profit,7
1357,102,Safety,8
1357,102,Vision,9
1357,102,Team Work,10
1357,103,Brand Image,1
1357,103,Customer Satisfaction,2
1357,103,Ethics,3
1357,103,Excellence,4
1357,103,Global Thinking,5
1357,103,Job Security,6
1357,103,Long-Term Perspective,7
1357,103,Organisational Growth,8
1357,103,Quality,9
1357,103,Safety,10
3544,101,Accountability,1
3544,101,Ambition,2
3544,101,Compassion,3
3544,101,Continuous Improvement,4
3544,101,Continuous Learning,5
3544,101,Cost Reduction,6
3544,101,Empowerment,7
3544,101,Excellence,8
3544,101,Organisational Growth,9
3544,101,Team Work,10
3544,102,Ambition,1
3544,102,Continuous Improvement,2
3544,102,Continuous Learning,3
3544,102,Decisiveness,4
3544,102,Empowerment,5
3544,102,Integrity,6
3544,102,Risk-Taking,7
3544,102,Trust,8
3544,102,Open Communication,9
3544,102,Vision,10
3544,103,Commitment,1
3544,103,Continuous Improvement,2
3544,103,Continuous Learning,3
3544,103,Compassion,4
3544,103,Ethics,5
3544,103,Empowerment,6
3544,103,Inclusiveness,7
3544,103,Integrity,8
3544,103,Leadership Development,9
3544,103,Organisational Growth,10
1145,101,Ambition,1
1145,101,Brand Image,2
1145,101,Customer Satisfaction,3
1145,101,Excellence,4
1145,101,Influence,5
1145,101,Long Hours,6
1145,101,Open Communication,7
1145,101,Continuous Improvement,8
1145,101,Safety,9
1145,101,Transparency,10
1145,102,Achievement,1
1145,102,Brand Image,2
1145,102,Community Involvement,3
1145,102,Customer Satisfaction,4
1145,102,Excellence,5
1145,102,Financial Stability,6
1145,102,Leadership Development,7
1145,102,Open Communication,8
1145,102,Professional Growth,9
1145,102,Safety,10
1145,103,Adaptability,1
1145,103,Brand Image,2
1145,103,Continuous Improvement,3
1145,103,Customer Satisfaction,4
252,101,Reliability,1
1145,103,Ethics,5
252,101,Commitment,2
1145,103,Influence,6
252,101,Well-Being (Physical/ Emotional/ Mental/ Spiritual),3
1145,103,Job Security,7
252,101,Continuous Learning,4
1145,103,Organisational Growth,8
252,101,Efficiency,5
1145,103,Professional Growth,9
252,101,Accountability,6
1145,103,Reliability,10
252,101,Achievement,7
252,101,Decisiveness,8
252,101,Fairness,9
252,101,Transparency,10
252,102,Customer Satisfaction,1
252,102,Ethics,2
252,102,Mission Focus,3
252,102,Trust,4
252,102,Vision,5
252,102,Continuous Improvement,6
252,102,Commitment,7
252,102,Quality,8
252,102,Global Thinking,9
252,102,Professional Growth,10
252,103,Team Work,1
252,103,Mission Focus,2
252,103,Leadership Development,3
252,103,Commitment,4
252,103,Sustainability,5
252,103,Recognition,6
252,103,Customer Satisfaction,7
252,103,Safety,8
252,103,Quality,9
252,103,Trust,10
2260,101,Continuous Improvement,1
2260,101,Cost Reduction,2
2260,101,Fairness,3
2260,101,Patience,4
2260,101,Organisational Growth,5
2260,101,Reliability,6
2260,101,Quality,7
2260,101,Safety,8
2260,101,Risk-Taking,9
2260,101,Team Work,10
2260,102,Blame,1
2260,102,Cost Reduction,2
2260,102,Financial Stability,3
2260,102,Job Security,4
2260,102,Personal Growth,5
2260,102,Profit,6
2260,102,Safety,7
2260,102,Digital Connectivity,8
2260,102,Customer Satisfaction,9
2260,102,Bureaucracy,10
2260,103,Accountability,1
2260,103,Commitment,2
2260,103,Continuous Improvement,3
2260,103,Cost Reduction,4
2260,103,Customer Satisfaction,5
2260,103,Employee Engagement,6
2260,103,Ethics,7
2260,103,Job Security,8
2260,103,Leadership Development,9
2260,103,Professional Growth,10
3005,101,Accountability,1
3005,101,Customer Satisfaction,2
3005,101,Achievement,3
3005,101,Professional Growth,4
3005,101,Cost Reduction,5
3005,101,Efficiency,6
3005,101,Team Work,7
3005,101,Long-Term Perspective,8
3005,101,Organisational Growth,9
3005,101,Leadership Development,10
3005,102,Accountability,1
3005,102,Achievement,2
3005,102,Customer Satisfaction,3
3005,102,Empowerment,4
3005,102,Job Security,5
3005,102,Open Communication,6
